case_id,image_path,mask_path,boxes_path
testing_notumor_Te-no_28,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_28.jpg,,
testing_notumor_Te-no_280,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_280.jpg,,
testing_notumor_Te-no_281,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_281.jpg,,
testing_notumor_Te-no_282,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_282.jpg,,
testing_notumor_Te-no_283,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_283.jpg,,
testing_notumor_Te-no_284,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_284.jpg,,
testing_notumor_Te-no_285,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_285.jpg,,
testing_notumor_Te-no_286,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_286.jpg,,
testing_notumor_Te-no_287,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_287.jpg,,
testing_notumor_Te-no_288,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_288.jpg,,
testing_notumor_Te-no_289,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_289.jpg,,
testing_notumor_Te-no_29,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_29.jpg,,
testing_notumor_Te-no_290,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_290.jpg,,
testing_notumor_Te-no_291,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_291.jpg,,
testing_notumor_Te-no_292,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_292.jpg,,
testing_notumor_Te-no_293,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_293.jpg,,
testing_notumor_Te-no_294,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_294.jpg,,
testing_notumor_Te-no_295,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_295.jpg,,
testing_notumor_Te-no_296,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_296.jpg,,
testing_notumor_Te-no_297,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_297.jpg,,
testing_notumor_Te-no_298,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_298.jpg,,
testing_notumor_Te-no_299,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_299.jpg,,
testing_notumor_Te-no_3,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_3.jpg,,
testing_notumor_Te-no_30,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_30.jpg,,
testing_notumor_Te-no_300,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_300.jpg,,
testing_notumor_Te-no_301,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_301.jpg,,
testing_notumor_Te-no_302,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_302.jpg,,
testing_notumor_Te-no_303,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_303.jpg,,
testing_notumor_Te-no_304,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_304.jpg,,
testing_notumor_Te-no_305,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_305.jpg,,
testing_notumor_Te-no_306,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_306.jpg,,
testing_notumor_Te-no_307,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_307.jpg,,
testing_notumor_Te-no_308,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_308.jpg,,
testing_notumor_Te-no_309,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_309.jpg,,
testing_notumor_Te-no_31,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_31.jpg,,
testing_notumor_Te-no_310,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_310.jpg,,
testing_notumor_Te-no_311,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_311.jpg,,
testing_notumor_Te-no_312,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_312.jpg,,
testing_notumor_Te-no_313,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_313.jpg,,
testing_notumor_Te-no_314,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_314.jpg,,
testing_notumor_Te-no_315,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_315.jpg,,
testing_notumor_Te-no_316,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_316.jpg,,
testing_notumor_Te-no_317,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_317.jpg,,
testing_notumor_Te-no_318,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_318.jpg,,
testing_notumor_Te-no_319,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_319.jpg,,
testing_notumor_Te-no_32,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_32.jpg,,
testing_notumor_Te-no_320,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_320.jpg,,
testing_notumor_Te-no_321,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_321.jpg,,
testing_notumor_Te-no_322,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_322.jpg,,
testing_notumor_Te-no_323,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_323.jpg,,
testing_notumor_Te-no_324,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_324.jpg,,
testing_notumor_Te-no_325,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_325.jpg,,
testing_notumor_Te-no_326,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_326.jpg,,
testing_notumor_Te-no_327,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_327.jpg,,
testing_notumor_Te-no_328,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_328.jpg,,
testing_notumor_Te-no_329,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_329.jpg,,
testing_notumor_Te-no_33,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_33.jpg,,
testing_notumor_Te-no_330,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_330.jpg,,
testing_notumor_Te-no_331,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_331.jpg,,
testing_notumor_Te-no_332,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_332.jpg,,
testing_notumor_Te-no_333,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_333.jpg,,
testing_notumor_Te-no_334,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_334.jpg,,
testing_notumor_Te-no_335,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_335.jpg,,
testing_notumor_Te-no_336,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_336.jpg,,
testing_notumor_Te-no_337,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_337.jpg,,
testing_notumor_Te-no_338,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_338.jpg,,
testing_notumor_Te-no_339,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_339.jpg,,
testing_notumor_Te-no_34,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_34.jpg,,
testing_notumor_Te-no_340,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_340.jpg,,
testing_notumor_Te-no_341,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_341.jpg,,
testing_notumor_Te-no_342,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_342.jpg,,
testing_notumor_Te-no_343,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_343.jpg,,
testing_notumor_Te-no_344,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_344.jpg,,
testing_notumor_Te-no_345,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_345.jpg,,
testing_notumor_Te-no_346,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_346.jpg,,
testing_notumor_Te-no_347,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_347.jpg,,
testing_notumor_Te-no_348,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_348.jpg,,
testing_notumor_Te-no_349,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_349.jpg,,
testing_notumor_Te-no_35,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_35.jpg,,
testing_notumor_Te-no_350,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_350.jpg,,
testing_notumor_Te-no_351,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_351.jpg,,
testing_notumor_Te-no_352,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_352.jpg,,
testing_notumor_Te-no_353,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_353.jpg,,
testing_notumor_Te-no_354,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_354.jpg,,
testing_notumor_Te-no_355,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_355.jpg,,
testing_notumor_Te-no_356,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_356.jpg,,
testing_notumor_Te-no_357,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_357.jpg,,
testing_notumor_Te-no_358,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_358.jpg,,
testing_notumor_Te-no_359,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_359.jpg,,
testing_notumor_Te-no_36,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_36.jpg,,
testing_notumor_Te-no_360,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_360.jpg,,
testing_notumor_Te-no_361,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_361.jpg,,
testing_notumor_Te-no_362,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_362.jpg,,
testing_notumor_Te-no_363,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_363.jpg,,
testing_notumor_Te-no_364,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_364.jpg,,
testing_notumor_Te-no_365,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_365.jpg,,
testing_notumor_Te-no_366,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_366.jpg,,
testing_notumor_Te-no_367,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_367.jpg,,
testing_notumor_Te-no_368,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_368.jpg,,
testing_notumor_Te-no_369,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_369.jpg,,
testing_notumor_Te-no_37,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_37.jpg,,
testing_notumor_Te-no_370,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_370.jpg,,
testing_notumor_Te-no_371,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_371.jpg,,
testing_notumor_Te-no_372,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_372.jpg,,
testing_notumor_Te-no_373,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_373.jpg,,
testing_notumor_Te-no_374,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_374.jpg,,
testing_notumor_Te-no_375,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_375.jpg,,
testing_notumor_Te-no_376,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_376.jpg,,
testing_notumor_Te-no_377,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_377.jpg,,
testing_notumor_Te-no_378,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_378.jpg,,
testing_notumor_Te-no_379,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_379.jpg,,
testing_notumor_Te-no_38,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_38.jpg,,
testing_notumor_Te-no_380,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_380.jpg,,
testing_notumor_Te-no_381,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_381.jpg,,
testing_notumor_Te-no_382,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_382.jpg,,
testing_notumor_Te-no_383,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_383.jpg,,
testing_notumor_Te-no_384,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_384.jpg,,
testing_notumor_Te-no_385,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_385.jpg,,
testing_notumor_Te-no_386,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_386.jpg,,
testing_notumor_Te-no_387,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_387.jpg,,
testing_notumor_Te-no_388,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_388.jpg,,
testing_notumor_Te-no_389,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_389.jpg,,
testing_notumor_Te-no_39,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_39.jpg,,
testing_notumor_Te-no_390,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_390.jpg,,
testing_notumor_Te-no_391,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_391.jpg,,
testing_notumor_Te-no_392,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_392.jpg,,
testing_notumor_Te-no_393,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_393.jpg,,
testing_notumor_Te-no_394,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_394.jpg,,
testing_notumor_Te-no_395,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_395.jpg,,
testing_notumor_Te-no_396,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_396.jpg,,
testing_notumor_Te-no_397,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_397.jpg,,
testing_notumor_Te-no_398,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_398.jpg,,
testing_notumor_Te-no_399,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_399.jpg,,
testing_notumor_Te-no_4,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_4.jpg,,
testing_notumor_Te-no_40,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_40.jpg,,
testing_notumor_Te-no_400,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_400.jpg,,
testing_notumor_Te-no_41,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_41.jpg,,
testing_notumor_Te-no_42,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_42.jpg,,
testing_notumor_Te-no_43,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_43.jpg,,
testing_notumor_Te-no_44,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_44.jpg,,
testing_notumor_Te-no_45,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_45.jpg,,
testing_notumor_Te-no_46,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_46.jpg,,
testing_notumor_Te-no_47,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_47.jpg,,
testing_notumor_Te-no_48,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_48.jpg,,
testing_notumor_Te-no_49,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_49.jpg,,
testing_notumor_Te-no_5,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_5.jpg,,
testing_notumor_Te-no_50,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_50.jpg,,
testing_notumor_Te-no_51,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_51.jpg,,
testing_notumor_Te-no_52,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_52.jpg,,
testing_notumor_Te-no_53,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_53.jpg,,
testing_notumor_Te-no_54,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_54.jpg,,
testing_notumor_Te-no_55,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_55.jpg,,
testing_notumor_Te-no_56,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_56.jpg,,
testing_notumor_Te-no_57,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_57.jpg,,
testing_notumor_Te-no_58,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_58.jpg,,
testing_notumor_Te-no_59,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_59.jpg,,
testing_notumor_Te-no_6,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_6.jpg,,
testing_notumor_Te-no_60,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_60.jpg,,
testing_notumor_Te-no_61,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_61.jpg,,
testing_notumor_Te-no_62,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_62.jpg,,
testing_notumor_Te-no_63,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_63.jpg,,
testing_notumor_Te-no_64,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_64.jpg,,
testing_notumor_Te-no_65,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_65.jpg,,
testing_notumor_Te-no_66,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_66.jpg,,
testing_notumor_Te-no_67,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_67.jpg,,
testing_notumor_Te-no_68,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_68.jpg,,
testing_notumor_Te-no_69,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_69.jpg,,
testing_notumor_Te-no_7,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_7.jpg,,
testing_notumor_Te-no_70,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_70.jpg,,
testing_notumor_Te-no_71,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_71.jpg,,
testing_notumor_Te-no_72,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_72.jpg,,
testing_notumor_Te-no_73,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_73.jpg,,
testing_notumor_Te-no_74,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_74.jpg,,
testing_notumor_Te-no_75,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_75.jpg,,
testing_notumor_Te-no_76,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_76.jpg,,
testing_notumor_Te-no_77,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_77.jpg,,
testing_notumor_Te-no_78,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_78.jpg,,
testing_notumor_Te-no_79,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_79.jpg,,
testing_notumor_Te-no_8,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_8.jpg,,
testing_notumor_Te-no_80,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_80.jpg,,
testing_notumor_Te-no_81,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_81.jpg,,
testing_notumor_Te-no_82,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_82.jpg,,
testing_notumor_Te-no_83,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_83.jpg,,
testing_notumor_Te-no_84,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_84.jpg,,
testing_notumor_Te-no_85,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_85.jpg,,
testing_notumor_Te-no_86,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_86.jpg,,
testing_notumor_Te-no_87,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_87.jpg,,
testing_notumor_Te-no_88,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_88.jpg,,
testing_notumor_Te-no_89,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_89.jpg,,
testing_notumor_Te-no_9,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_9.jpg,,
testing_notumor_Te-no_90,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_90.jpg,,
testing_notumor_Te-no_91,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_91.jpg,,
testing_notumor_Te-no_92,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_92.jpg,,
testing_notumor_Te-no_93,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_93.jpg,,
testing_notumor_Te-no_94,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_94.jpg,,
testing_notumor_Te-no_95,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_95.jpg,,
testing_notumor_Te-no_96,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_96.jpg,,
testing_notumor_Te-no_97,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_97.jpg,,
testing_notumor_Te-no_98,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_98.jpg,,
testing_notumor_Te-no_99,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/notumor/Te-no_99.jpg,,
testing_pituitary_Te-pi_1,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/pituitary/Te-pi_1.jpg,,
testing_pituitary_Te-pi_10,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/pituitary/Te-pi_10.jpg,,
testing_pituitary_Te-pi_100,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/pituitary/Te-pi_100.jpg,,
testing_pituitary_Te-pi_101,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/pituitary/Te-pi_101.jpg,,
testing_pituitary_Te-pi_102,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/pituitary/Te-pi_102.jpg,,
testing_pituitary_Te-pi_103,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/pituitary/Te-pi_103.jpg,,
testing_pituitary_Te-pi_104,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/pituitary/Te-pi_104.jpg,,
testing_pituitary_Te-pi_105,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/pituitary/Te-pi_105.jpg,,
testing_pituitary_Te-pi_106,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/pituitary/Te-pi_106.jpg,,
testing_pituitary_Te-pi_107,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/pituitary/Te-pi_107.jpg,,
testing_pituitary_Te-pi_108,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/pituitary/Te-pi_108.jpg,,
testing_pituitary_Te-pi_109,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/pituitary/Te-pi_109.jpg,,
testing_pituitary_Te-pi_11,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/pituitary/Te-pi_11.jpg,,
testing_pituitary_Te-pi_110,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/pituitary/Te-pi_110.jpg,,
testing_pituitary_Te-pi_111,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/pituitary/Te-pi_111.jpg,,
testing_pituitary_Te-pi_112,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/pituitary/Te-pi_112.jpg,,
testing_pituitary_Te-pi_113,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Testing/pituitary/Te-pi_113.jpg,,
