case_id,image_path,mask_path,boxes_path
malignant_malignant_65,data/Dataset_BUSI_with_GT/malignant/malignant (65).png,manifests/prepared/busi_masks/malignant/malignant (65)_combined_mask.png,
malignant_malignant_66,data/Dataset_BUSI_with_GT/malignant/malignant (66).png,manifests/prepared/busi_masks/malignant/malignant (66)_combined_mask.png,
malignant_malignant_67,data/Dataset_BUSI_with_GT/malignant/malignant (67).png,manifests/prepared/busi_masks/malignant/malignant (67)_combined_mask.png,
malignant_malignant_68,data/Dataset_BUSI_with_GT/malignant/malignant (68).png,manifests/prepared/busi_masks/malignant/malignant (68)_combined_mask.png,
malignant_malignant_69,data/Dataset_BUSI_with_GT/malignant/malignant (69).png,manifests/prepared/busi_masks/malignant/malignant (69)_combined_mask.png,
malignant_malignant_7,data/Dataset_BUSI_with_GT/malignant/malignant (7).png,manifests/prepared/busi_masks/malignant/malignant (7)_combined_mask.png,
malignant_malignant_70,data/Dataset_BUSI_with_GT/malignant/malignant (70).png,manifests/prepared/busi_masks/malignant/malignant (70)_combined_mask.png,
malignant_malignant_71,data/Dataset_BUSI_with_GT/malignant/malignant (71).png,manifests/prepared/busi_masks/malignant/malignant (71)_combined_mask.png,
malignant_malignant_72,data/Dataset_BUSI_with_GT/malignant/malignant (72).png,manifests/prepared/busi_masks/malignant/malignant (72)_combined_mask.png,
malignant_malignant_73,data/Dataset_BUSI_with_GT/malignant/malignant (73).png,manifests/prepared/busi_masks/malignant/malignant (73)_combined_mask.png,
malignant_malignant_74,data/Dataset_BUSI_with_GT/malignant/malignant (74).png,manifests/prepared/busi_masks/malignant/malignant (74)_combined_mask.png,
malignant_malignant_75,data/Dataset_BUSI_with_GT/malignant/malignant (75).png,manifests/prepared/busi_masks/malignant/malignant (75)_combined_mask.png,
malignant_malignant_76,data/Dataset_BUSI_with_GT/malignant/malignant (76).png,manifests/prepared/busi_masks/malignant/malignant (76)_combined_mask.png,
malignant_malignant_77,data/Dataset_BUSI_with_GT/malignant/malignant (77).png,manifests/prepared/busi_masks/malignant/malignant (77)_combined_mask.png,
malignant_malignant_78,data/Dataset_BUSI_with_GT/malignant/malignant (78).png,manifests/prepared/busi_masks/malignant/malignant (78)_combined_mask.png,
malignant_malignant_79,data/Dataset_BUSI_with_GT/malignant/malignant (79).png,manifests/prepared/busi_masks/malignant/malignant (79)_combined_mask.png,
malignant_malignant_8,data/Dataset_BUSI_with_GT/malignant/malignant (8).png,manifests/prepared/busi_masks/malignant/malignant (8)_combined_mask.png,
malignant_malignant_80,data/Dataset_BUSI_with_GT/malignant/malignant (80).png,manifests/prepared/busi_masks/malignant/malignant (80)_combined_mask.png,
malignant_malignant_81,data/Dataset_BUSI_with_GT/malignant/malignant (81).png,manifests/prepared/busi_masks/malignant/malignant (81)_combined_mask.png,
malignant_malignant_82,data/Dataset_BUSI_with_GT/malignant/malignant (82).png,manifests/prepared/busi_masks/malignant/malignant (82)_combined_mask.png,
malignant_malignant_83,data/Dataset_BUSI_with_GT/malignant/malignant (83).png,manifests/prepared/busi_masks/malignant/malignant (83)_combined_mask.png,
malignant_malignant_84,data/Dataset_BUSI_with_GT/malignant/malignant (84).png,manifests/prepared/busi_masks/malignant/malignant (84)_combined_mask.png,
malignant_malignant_85,data/Dataset_BUSI_with_GT/malignant/malignant (85).png,manifests/prepared/busi_masks/malignant/malignant (85)_combined_mask.png,
malignant_malignant_86,data/Dataset_BUSI_with_GT/malignant/malignant (86).png,manifests/prepared/busi_masks/malignant/malignant (86)_combined_mask.png,
malignant_malignant_87,data/Dataset_BUSI_with_GT/malignant/malignant (87).png,manifests/prepared/busi_masks/malignant/malignant (87)_combined_mask.png,
malignant_malignant_88,data/Dataset_BUSI_with_GT/malignant/malignant (88).png,manifests/prepared/busi_masks/malignant/malignant (88)_combined_mask.png,
malignant_malignant_89,data/Dataset_BUSI_with_GT/malignant/malignant (89).png,manifests/prepared/busi_masks/malignant/malignant (89)_combined_mask.png,
malignant_malignant_9,data/Dataset_BUSI_with_GT/malignant/malignant (9).png,manifests/prepared/busi_masks/malignant/malignant (9)_combined_mask.png,
malignant_malignant_90,data/Dataset_BUSI_with_GT/malignant/malignant (90).png,manifests/prepared/busi_masks/malignant/malignant (90)_combined_mask.png,
malignant_malignant_91,data/Dataset_BUSI_with_GT/malignant/malignant (91).png,manifests/prepared/busi_masks/malignant/malignant (91)_combined_mask.png,
malignant_malignant_92,data/Dataset_BUSI_with_GT/malignant/malignant (92).png,manifests/prepared/busi_masks/malignant/malignant (92)_combined_mask.png,
malignant_malignant_93,data/Dataset_BUSI_with_GT/malignant/malignant (93).png,manifests/prepared/busi_masks/malignant/malignant (93)_combined_mask.png,
malignant_malignant_94,data/Dataset_BUSI_with_GT/malignant/malignant (94).png,manifests/prepared/busi_masks/malignant/malignant (94)_combined_mask.png,
malignant_malignant_95,data/Dataset_BUSI_with_GT/malignant/malignant (95).png,manifests/prepared/busi_masks/malignant/malignant (95)_combined_mask.png,
malignant_malignant_96,data/Dataset_BUSI_with_GT/malignant/malignant (96).png,manifests/prepared/busi_masks/malignant/malignant (96)_combined_mask.png,
malignant_malignant_97,data/Dataset_BUSI_with_GT/malignant/malignant (97).png,manifests/prepared/busi_masks/malignant/malignant (97)_combined_mask.png,
malignant_malignant_98,data/Dataset_BUSI_with_GT/malignant/malignant (98).png,manifests/prepared/busi_masks/malignant/malignant (98)_combined_mask.png,
malignant_malignant_99,data/Dataset_BUSI_with_GT/malignant/malignant (99).png,manifests/prepared/busi_masks/malignant/malignant (99)_combined_mask.png,
